pusula,ga_kodu,secim,zaman
7b853b7e-1d99-4f44-9132-b766b703eb93,GA-1,D,2026-08-09T10:24:11.099Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-1,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-3,A,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-RX,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-RX/Kanal,A,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-NODE,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-CROSS,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-POC,C,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-DIG,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-BAND-1,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-BAND-2,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-BAND-3,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-ARAC,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-POTA,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-AREDN,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-LORA,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-4,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-6,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-SK,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-CALL,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-CIHAZ,A,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-EMCOMM,D,2026-08-09T10:25:04.588Z
de15fc2c-5f21-4963-8a47-b6cc7706512e,GA-ENFORC,B,2026-08-09T10:25:04.588Z
9069e684-06d0-4abf-ba92-3321fe53841d,GA-1,D,2026-08-09T10:25:33.362Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-1,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-3,A,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-RX,A,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-RX/Kanal,A,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-NODE,A,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-CROSS,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-POC,B,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-DIG,A,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-ENFORC,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-BAND-1,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-BAND-2,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-BAND-3,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-ARAC,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-POTA,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-AREDN,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-LORA,A,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-4,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-6,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-SK,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-CALL,A,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-CIHAZ,D,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-EMCOMM,E,2026-08-09T10:26:17.258Z
c530e922-7e98-4068-9fcb-bc9e12ef1ce5,GA-EMCOMM,C,2026-08-09T10:26:17.258Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-1,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-3,A,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-RX,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-RX/Kanal,A,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-NODE,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-CROSS,A,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-POC,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-DIG,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-ENFORC,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-BAND-1,C,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-BAND-2,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-BAND-3,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-ARAC,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-POTA,C,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-POTA,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-AREDN,B,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-AREDN,A,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-4,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-LORA,A,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-LORA,B,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-6,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-SK,A,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-SK,B,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-CALL,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-CIHAZ,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-EMCOMM,D,2026-08-09T10:29:56.785Z
e7f1de8c-5dc5-4e70-840f-f5b3fcdf1d5a,GA-EMCOMM,C,2026-08-09T10:29:56.785Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-1,D,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-3,D,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-RX,D,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-RX/Kanal,A,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-NODE,E,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-CROSS,E,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-POC,B,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-DIG,E,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-ENFORC,C,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-BAND-1,E,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-BAND-2,B,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-BAND-3,D,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-ARAC,C,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-POTA,C,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-AREDN,C,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-LORA,D,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-4,C,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-6,C,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-SK,A,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-CALL,E,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-CIHAZ,B,2026-08-09T10:33:45.753Z
46a5ba3c-1d0a-40ed-aaa2-c7dca643a032,GA-EMCOMM,E,2026-08-09T10:33:45.753Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-1,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-3,A,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-RX,A,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-RX/Kanal,B,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-RX/Kanal,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-NODE,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-CROSS,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-CROSS,B,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-POC,B,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-DIG,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-DIG,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-ENFORC,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-ENFORC,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-ENFORC,B,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-BAND-1,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-BAND-1,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-BAND-2,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-BAND-2,B,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-BAND-2,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-BAND-3,A,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-ARAC,B,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-ARAC,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-ARAC,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-POTA,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-POTA,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-POTA,B,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-AREDN,A,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-LORA,A,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-4,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-4,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-6,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-6,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-6,B,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-SK,A,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-CALL,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-CALL,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-CIHAZ,C,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-CIHAZ,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-EMCOMM,D,2026-08-09T10:35:25.778Z
e6a754ce-eca8-4532-bbe5-81da53df5a0f,GA-EMCOMM,C,2026-08-09T10:35:25.778Z
228071ac-7469-4ba1-b420-35719004e229,GA-1,D,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-3,A,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-RX,C,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-RX/Kanal,C,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-NODE,C,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-CROSS,C,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-POC,C,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-DIG,A,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-ENFORC,D,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-BAND-1,D,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-BAND-2,A,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-BAND-3,D,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-ARAC,C,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-POTA,B,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-AREDN,B,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-LORA,C,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-4,A,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-6,D,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-SK,C,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-CALL,D,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-CIHAZ,D,2026-08-09T10:41:02.104Z
228071ac-7469-4ba1-b420-35719004e229,GA-EMCOMM,D,2026-08-09T10:41:02.104Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-1,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-3,A,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-RX,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-RX/Kanal,A,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-NODE,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-CROSS,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-POC,C,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-DIG,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-ENFORC,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-BAND-1,C,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-BAND-1,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-BAND-2,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-BAND-3,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-ARAC,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-POTA,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-AREDN,C,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-LORA,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-4,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-6,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-SK,A,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-CALL,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-CIHAZ,D,2026-08-09T10:43:04.735Z
b457ce28-2313-4582-99f1-2d06336652d8,GA-EMCOMM,D,2026-08-09T10:43:04.735Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-1,C,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-3,A,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-RX,D,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-RX/Kanal,A,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-NODE,D,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-CROSS,A,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-ENFORC,D,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-BAND-2,C,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-ARAC,B,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-4,C,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-6,B,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-SK,D,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-CALL,A,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-CIHAZ,D,2026-08-09T11:09:27.441Z
0bd3005b-3571-44df-9aac-670d7a794f4a,GA-EMCOMM,C,2026-08-09T11:09:27.441Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-1,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-3,A,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-RX,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-RX/Kanal,A,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-NODE,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-CROSS,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-POC,C,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-ENFORC,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-DIG,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-BAND-1,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-BAND-2,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-BAND-3,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-ARAC,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-POTA,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-AREDN,C,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-LORA,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-4,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-6,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-SK,A,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-CALL,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-CIHAZ,D,2026-08-09T11:33:20.848Z
d08aabeb-522c-45e3-aca5-b95e0468e78a,GA-EMCOMM,D,2026-08-09T11:33:20.848Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-1,E,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-3,C,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-RX,C,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-RX/Kanal,D,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-BAND-1,C,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-ENFORC,B,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-DIG,C,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-POC,A,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-CROSS,C,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-NODE,E,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-NODE,D,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-BAND-2,B,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-BAND-2,D,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-BAND-3,D,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-BAND-3,C,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-ARAC,D,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-POTA,D,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-POTA,C,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-AREDN,A,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-LORA,A,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-4,D,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-6,D,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-SK,D,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-CALL,D,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-CIHAZ,C,2026-08-09T11:36:58.742Z
d0f143f9-c3c8-499e-97a7-942d6924919f,GA-EMCOMM,E,2026-08-09T11:36:58.742Z
d968d352-4cc9-4c7e-bd95-68df9072989e,GA-RX,E,2026-08-09T11:37:12.511Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-1,C,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-3,C,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-RX,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-RX/Kanal,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-NODE,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-CROSS,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-POC,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-DIG,D,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-ENFORC,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-BAND-1,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-BAND-2,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-BAND-3,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-ARAC,D,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-POTA,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-AREDN,B,2026-08-09T11:40:01.804Z
